timestamp,odom_roll,odom_pitch,odom_yaw,odom_vx,odom_vy,odom_vz,imu_roll,imu_pitch,imu_yaw,filtered_roll,filtered_pitch,filtered_yaw,filtered_vx,filtered_vy,filtered_vz
1752109578.1244836,0.0,0.0,1.5926500055844974,0.4145418436486952,0.03580845503005525,0.0,-0.6075298068085236,-1.526297924876394,0.6628394536572212,3.0866370682533653,0.6607239428496938,1.586280347428172,0.2192222458892182,-0.005542985022587827,-0.20985367137947233
1752109578.1960187,0.0,0.0,1.597810559740648,0.5342824984293137,0.03759266297648252,0.0,-1.160692575952127,-1.5289946825931822,1.2247344698891667,3.0838798074117078,0.6600005673838437,1.593046407724322,0.21803841506590846,-0.005375849752277924,-0.20533406710717372
1752109578.3249779,0.0,0.0,1.603454992394488,0.31193219290126284,0.007849543132722115,0.0,-1.0260490172966503,-1.5293494658195153,1.092470633371534,3.0837798303885915,0.941193318880078,1.5908197619012747,0.20581274242158065,-0.0033958301675892904,-0.22540133077832086
1752109578.4279766,0.0,0.0,1.609408191297701,0.30877753720053625,0.003140967200933024,0.0,-0.8300364767272281,-1.518486927272437,0.9023321994831668,3.075559185077589,0.9281251115992515,1.5978458515864618,0.19096401788195114,-0.0010405111584163712,-0.21280745234041223
1752109578.5246375,0.0,0.0,1.615675316096515,0.44408385987603144,0.0057071132637761335,0.0,-0.8826230867058659,-1.5327869723324514,0.9621241711134507,3.0710477965965923,0.9207763172390475,1.6047828503673833,0.18418265011136103,0.0009281597795523989,-0.21068578627434953
1752109578.6609755,0.0,0.0,1.6225730392187543,0.4165958377833854,0.017067755053095504,0.0,-0.3639611075559747,-1.53417089565642,0.450594641750606,3.066686653412952,0.8371364840440052,1.6081877012192949,0.18146903393322278,0.0021478136372441604,-0.20502057588825745
1752109578.7244992,0.0,0.0,1.6298022000323058,0.7098852780606962,0.002268720224124628,0.0,-0.8082711549025986,-1.535413473868352,0.9026076953961626,3.0714429609854523,0.8288865876460878,1.62265135075132,0.17162343228395865,0.003336781964212365,-0.19292864574874433
1752109578.857814,0.0,0.0,1.637636047402801,0.42138058235262604,-0.0030005555212966563,0.0,-0.7689981861517148,-1.512465476313907,0.8726509748354621,3.0634320239538386,0.8165689031024828,1.622647250278842,0.17560997979132978,0.006052536243998519,-0.20006283158257504
1752109578.9244807,0.0,0.0,1.6455157000839757,0.29986879437435543,-0.010084553236754105,0.0,-0.8483024087989814,-1.521588345465697,0.9576523922156709,3.0621934620285645,0.8205355497919795,1.637207878556912,0.162268329997707,0.007595568863235503,-0.18406420120494726
1752109579.0256724,0.0,0.0,1.6535610889564578,0.36801288439205254,0.005270203535832765,0.0,-1.0147158601766075,-1.5316546226397967,1.1323073056595139,3.064235302940258,0.8843240820678746,1.639580494669146,0.16542341360552582,0.008800880903062427,-0.19862834546006983
1752109579.1245039,0.0,0.0,1.661776940964251,0.33074887899924327,-0.0031042948881539966,0.0,-1.106560751773253,-1.5399292373010591,1.2364110944693678,3.068318692021183,0.964999595822727,1.6467185981142496,0.15692815819780692,0.009840493820568572,-0.20173926679857415
1752109579.1582885,0.0,0.0,1.6697724935072285,0.30557830656044094,-0.014122446474578556,0.0,-0.4977289445980722,-1.5410138550625594,0.6371391535525207,3.0642279062386226,0.9647021225492262,1.6415825971607005,0.15597529743144423,0.0102294941507154,-0.2016805534080364
1752109579.3019755,0.0,0.0,1.677299947036016,0.9196496252068445,-0.006484470278896479,0.0,-0.34998380057731004,-1.5176543360990626,0.4994079777147434,3.058830282519591,0.8958961035726781,1.653571376368341,0.15470353364835918,0.013432298093935535,-0.2005575513147753
1752109579.357813,0.0,0.0,1.684540226864397,0.23576901710011183,-0.01298698282840647,0.0,-0.3502543656103799,-1.5176611876672954,0.4996934354558162,3.07246420392347,0.6569886652860455,1.78184408236662,0.1628542765542684,0.013560900098591337,-0.1914068194224963
1752109579.4282746,0.0,0.0,1.6918142950196142,0.38538032495374946,-0.02258102109495127,0.0,-0.760680762891862,-1.5281145162503917,0.9200651647742809,3.0770367647812993,0.5803632988868022,1.6788448771105884,0.15644087763761733,0.013620431126723717,-0.1628604766453352
1752109579.5580378,0.0,0.0,1.6983717338294664,0.35472005057855743,-0.02033091377554165,0.0,-0.4685267429350976,-1.5178814304295687,0.6353408164411447,3.077152660013292,0.6300380337172677,1.680292653800675,0.16369068064199488,0.016663891277752772,-0.1671818278978816
1752109579.66198,0.0,0.0,1.7051642469500525,0.46680285400419036,-0.017201985339198145,0.0,-0.23661652263018101,-1.5085392843292775,0.41001536557664087,3.074833849821765,0.6090522963647591,1.6895589460203748,0.15869593401995558,0.018006045862998633,-0.1541926251342968
1752109579.724496,0.0,0.0,1.7114363058081905,0.29202136002178847,-0.02615200495013752,0.0,-0.2367409665723279,-1.5085504118604005,0.41014554945167325,3.074560408910436,0.5014327470660596,1.7007410577185116,0.16352821604809764,0.01837580923889479,-0.1436901085862046
1752109579.8244996,0.0,0.0,1.7179137489139946,0.2488712527238709,-0.011855820368256215,0.0,-0.747822567454227,-1.511159854032342,0.9314107416862871,3.0712365717238512,0.5003988253904171,1.704365707349828,0.17353533228342305,0.02158040312447386,-0.14444204172468764
1752109579.9578276,0.0,0.0,1.7238633516286652,0.3151996744562519,-0.03222823482403143,0.0,-0.702668524884515,-1.516598773690709,0.8886429613181247,3.0698814514615274,0.5600971494778707,1.7081629499497175,0.16723166223375166,0.022560040567604814,-0.1377479100524878
1752109580.0247087,0.0,0.0,1.7298046170893848,0.2645951556649948,-0.027987877522073552,0.0,-0.43914824390679147,-1.5260740879045893,0.6310052889621844,3.078174826173285,0.5133027154496234,1.7193068014538058,0.164460400547037,0.023191523571786186,-0.1259193382153518
1752109580.1649868,0.0,0.0,1.7358371994657205,0.34521815417689655,-0.044065997677124005,0.0,-0.49848431904265594,-1.523833054048335,0.7025348937604226,3.083125503972518,0.5512343219035842,1.720141630801404,0.16988995823847247,0.026367415440007935,-0.1275588783790446
1752109580.2245047,0.0,0.0,1.741719082288105,0.46475293981465965,-0.04070552878398034,0.0,-0.35975409633997346,-1.5044286623468146,0.5700582139205479,3.082973846876854,0.5433985773620504,1.7317648715694407,0.16184376264970401,0.026768383580837826,-0.11633277550238373
1752109580.328113,0.0,0.0,1.747595142057338,0.2204446458798834,-0.03981228777035039,0.0,-0.35977950943449233,-1.504431857763138,0.5700851618598902,3.0783509197498686,0.494170903987718,1.7348485314160484,0.17290544983592043,0.02931583255961573,-0.11736417181729233
